node,degree,n_lines,betweenness,closeness,pagerank,eigenvector,x,y,lines,modes,mode_score,hub_score
36404,10,3,0.035374,0.011778,0.000639,0.303635,201356.1211,745266.9645,"m0810a, m0910a, m0920a",BRT,4,0.475234
400415,7,12,0.094822,0.019183,0.000848,1.8e-05,187886.6151,656413.6363,"rail_10_1, rail_10_2, rail_14_1, rail_14_2, rail_1_1, rail_1_2, rail_2_1, rail_2_2, rail_8_1, rail_8_2, rail_9_1, rail_9_2","HighSpeed Rail, Interurban Rail, Suburban Rail",8,0.449852
36632,10,5,0.024653,0.011753,0.000777,0.20437,201601.2384,745129.1874,"m0310a, m0320a, m0510a, m0520a, m0820a",BRT,4,0.44897
400070,3,22,0.026083,0.020285,0.000944,0.000106,181709.5354,667875.7369,"rail_10_1, rail_10_2, rail_11_1, rail_11_2, rail_12_1, rail_12_2, rail_14_1, rail_14_2, rail_16_1, rail_16_2, rail_17_1, rail_17_2, rail_1_1, rail_1_2, rail_20_1, rail_20_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_5_1, rail_5_2","Interurban Rail, Suburban Rail",7,0.43732
36633,10,2,0.024717,0.011778,0.000385,0.303635,201354.926,745276.0812,"m0820a, m0910a",BRT,4,0.432424
400020,5,14,0.125225,0.017566,0.000889,0.000223,187872.1893,691818.2247,"rail_11_1, rail_11_2, rail_12_1, rail_12_2, rail_14_1, rail_14_2, rail_1_1, rail_1_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_5_1, rail_5_2","Interurban Rail, Suburban Rail",7,0.431824
36309,9,5,0.000603,0.011768,0.000691,0.244634,201437.1206,745572.6645,"m0120a, m0220a, m0610a, m0720a, m0910a",BRT,4,0.431713
36368,8,11,0.004373,0.011698,0.0015,0.000384,198885.1712,748200.4189,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0810a, m0910a, m0920a",BRT,4,0.429183
400241,4,10,0.107499,0.019134,0.001076,0.0,193961.8284,669754.7589,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2, rail_17_1, rail_17_2, rail_20_1, rail_20_2",Suburban Rail,6,0.42118
36001,10,2,0.001079,0.01178,0.000371,0.30102,201356.4783,745488.7394,"m0120a, m0920a",BRT,4,0.418879
400350,10,6,0.065065,0.018292,0.000671,2.3e-05,181685.1649,646199.4143,"rail_12_1, rail_12_2, rail_19_1, rail_19_2, rail_5_1, rail_5_2","Interurban Rail, Suburban Rail",7,0.418726
400380,6,10,0.124274,0.01506,0.001035,2e-06,168473.9889,631385.5322,"rail_11_1, rail_11_2, rail_12_1, rail_12_2, rail_19_1, rail_19_2, rail_20_1, rail_20_2, rail_5_1, rail_5_2","Interurban Rail, Suburban Rail",7,0.417165
36310,10,2,0.001957,0.011778,0.000331,0.304193,201357.0671,745521.2876,"m0120a, m0620a",BRT,4,0.415889
463640,7,14,0.066543,0.008664,0.001379,3e-06,181753.3048,574524.7781,"rail_17_1, rail_17_2, rail_20_1, rail_20_2, rail_21_1, rail_21_2, rail_2_1, rail_2_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_9_1, rail_9_2","HighSpeed Rail, Interurban Rail, Suburban Rail",8,0.413744
31609,8,14,0.090317,0.011571,0.000897,0.005164,203788.682,744363.3425,"rail_1_1, rail_1_2, rail_2_1, rail_2_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_5_1, rail_5_2, rail_8_1, rail_8_2, rail_9_1, rail_9_2","HighSpeed Rail, Interurban Rail",8,0.411503
513023,4,8,0.052875,0.01987,0.001216,0.0,184599.518,662690.276,"LRT-L1, LRT-L2, Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.409351
50202,7,10,0.165674,0.012683,0.000858,5e-06,219206.9734,632787.7882,"rail_13_1, rail_13_2, rail_14_1, rail_14_2, rail_18_1, rail_18_2, rail_21_1, rail_21_2, rail_8_1, rail_8_2","HighSpeed Rail, Interurban Rail, Suburban Rail",8,0.406818
521045,7,6,0.058323,0.018403,0.00098,1e-06,188417.8706,648406.7954,"East-N, East-S, M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, LRT, Metro",6,0.405572
36301,6,10,0.0078,0.011703,0.0012,0.06772,202098.7898,744948.881,"m0110a, m0120a, m0210a, m0220a, m0310a, m0320a, m0620a, m0710a, m0720a, m0820a",BRT,4,0.388253
400424,7,4,0.118867,0.018946,0.000651,1e-06,177197.9244,655057.7914,"rail_11_1, rail_11_2, rail_20_1, rail_20_2",Suburban Rail,6,0.384168
36004,9,3,0.035879,0.011753,0.000638,0.150651,201507.0047,745054.2563,"m0810a, m0910a, m0920a",BRT,4,0.380043
31616,7,14,0.008298,0.011679,0.001054,0.006565,200860.9536,746247.5431,"rail_10_1, rail_10_2, rail_1_1, rail_1_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_5_1, rail_5_2, rail_6_1, rail_6_2, rail_7_1, rail_7_2","Interurban Rail, Suburban Rail",7,0.379858
36406,9,1,0.017107,0.011796,0.000264,0.278267,201184.7453,745438.0214,m0810a,BRT,4,0.378254
36306,8,5,0.000392,0.011743,0.000699,0.169643,201679.0011,745184.3903,"m0110a, m0120a, m0210a, m0620a, m0710a",BRT,4,0.377231
987294,6,10,0.092249,0.014813,0.000833,0.000841,192360.2506,715612.5599,"rail_10_1, rail_10_2, rail_11_1, rail_11_2, rail_12_1, rail_12_2, rail_1_1, rail_1_2, rail_5_1, rail_5_2","Interurban Rail, Suburban Rail",7,0.375703
400820,7,10,0.071832,0.01219,0.000964,1e-06,179005.2125,612445.767,"rail_15_1, rail_15_2, rail_17_1, rail_17_2, rail_21_1, rail_21_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2","Interurban Rail, Suburban Rail",7,0.373779
1016,5,10,0.136126,0.011334,0.001041,0.001641,205605.0931,745589.7711,"R321-1, R321-2, R322-1, R322-2, R323-1, R323-2, R329-1, R329-2, R331-1, R331-2",BRT,4,0.371052
36319,7,6,0.001612,0.011732,0.000786,0.15131,201175.2465,745846.574,"m0110a, m0120a, m0210a, m0620a, m0710a, m0920a",BRT,4,0.368712
31605,7,14,0.023579,0.011751,0.000907,0.00194,198618.332,748435.4749,"rail_10_1, rail_10_2, rail_1_1, rail_1_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_5_1, rail_5_2, rail_6_1, rail_6_2, rail_7_1, rail_7_2","Interurban Rail, Suburban Rail",7,0.366587
512026,5,6,0.091266,0.019817,0.000701,0.0,179203.599,660547.149,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.365619
1017,6,10,0.136792,0.011561,0.000791,0.013047,203879.7375,744188.8601,"R321-1, R321-2, R322-1, R322-2, R323-1, R323-2, R329-1, R329-2, R331-1, R331-2",BRT,4,0.364725
521078,5,6,0.015856,0.01843,0.001054,1e-06,190425.4502,651667.7587,"East-N, East-S, M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, LRT, Metro",6,0.362927
400013,4,10,0.055995,0.017832,0.00089,3e-06,189377.1582,646559.8585,"rail_15_1, rail_15_2, rail_16_1, rail_16_2, rail_17_1, rail_17_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2","Interurban Rail, Suburban Rail",7,0.362411
512111,7,3,0.01852,0.018303,0.000917,1.8e-05,181513.8812,646368.4966,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.360595
523010,5,4,0.047124,0.019364,0.000916,0.0,186344.1801,660087.3668,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.356301
511168,6,4,0.02532,0.018513,0.000866,0.0,189746.2445,677427.4451,"LRT-L1, LRT-L2, LRT151, LRT152",LRT,5,0.348738
523015,5,4,0.044418,0.019608,0.000839,0.0,187226.0145,667999.3035,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.347831
36402,10,1,0.004066,0.011752,0.000235,0.205122,201601.059,745120.134,m0610a,BRT,4,0.347548
512028,3,6,0.083284,0.019595,0.000863,0.0,179037.522,658933.547,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.34699
521021,4,4,0.113999,0.020198,0.00063,2e-06,179908.1597,662275.0633,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.341515
511100,6,4,0.061694,0.017023,0.000788,1e-06,175886.0834,641276.3719,"L2-N, L2-S, LRT-L1, LRT-L2",LRT,5,0.340617
521060,4,4,0.115602,0.019844,0.000635,0.0,178977.8154,660615.6023,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.339404
511110,5,5,0.05015,0.01689,0.000909,1e-06,175583.599,640617.0944,"L1-N, L1-S, L2-N, L2-S, LRT-L2",LRT,5,0.338791
511012,5,6,0.027416,0.020339,0.000671,1.8e-05,181114.701,665511.168,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.338659
511008,3,6,0.020791,0.019614,0.000984,0.0,184970.063,666692.183,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.334526
523002,4,2,0.120012,0.019428,0.000704,0.0,177804.8828,658040.5093,"Me03-L, Me03-R",Metro,6,0.333595
513024,3,6,0.019691,0.019735,0.000961,0.0,185197.1174,662116.2539,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.332455
511253,5,4,0.043535,0.019724,0.000707,2.1e-05,183073.6073,674713.8697,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.332041
511165,5,4,0.040657,0.018736,0.000779,0.0,189371.152,675486.8677,"LRT-L1, LRT-L2, LRT142, LRT152",LRT,5,0.330105
511176,4,4,0.037557,0.017756,0.000969,0.0,189988.3338,684678.5628,"LRT-L1, LRT-L2, LRT151, LRT152",LRT,5,0.326419
36635,4,6,0.017582,0.011744,0.001123,0.067978,200815.1718,745572.6942,"m0310a, m0320a, m0510a, m0520a, m0810a, m0820a",BRT,4,0.325432
400251,4,6,0.100312,0.019013,0.000543,5e-06,191354.4784,655582.2622,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.32536
400250,2,8,0.1011,0.018961,0.000708,0.0,193956.3301,667975.077,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2, rail_17_1, rail_17_2",Suburban Rail,6,0.32485
51142,5,8,0.018766,0.012061,0.001129,0.0,218940.3621,628862.974,"LRT31, LRT32, LRT41, LRT42, LRT71, LRT72, LRT81, LRT82",LRT,5,0.32393
521056,3,4,0.116293,0.019459,0.00067,0.0,177928.5244,657875.2793,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.323735
516006,4,4,0.00523,0.0187,0.000989,0.0,176553.0248,655370.8368,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.323718
51103,7,5,0.043962,0.012605,0.000867,1e-06,219097.941,632458.8069,"LRT31, LRT32, LRT41, LRT42, LRT9",LRT,5,0.322426
36000,7,8,0.006757,0.011546,0.000886,0.011099,203587.341,744143.342,"m0110a, m0120a, m0210a, m0220a, m0310a, m0320a, m0720a, m0820a",BRT,4,0.322185
36364,3,11,0.003661,0.011665,0.001308,5.2e-05,198921.188,747788.743,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0810a, m0910a, m0920a",BRT,4,0.320996
400410,4,8,0.037718,0.018405,0.000669,3e-06,188453.6855,648427.4224,"rail_16_1, rail_16_2, rail_17_1, rail_17_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2","Interurban Rail, Suburban Rail",7,0.319899
512068,3,6,0.017613,0.019863,0.000858,0.0,179973.5393,668900.7325,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.319775
511194,4,4,0.055455,0.017625,0.000862,0.0,188168.2085,688226.0389,"LRT131, LRT132, LRT151, LRT152",LRT,5,0.319613
1020,5,10,0.010511,0.011729,0.000785,0.064461,200928.1864,745941.4355,"R321-1, R321-2, R325-1, R325-2, R327-1, R327-2, R328-1, R328-2, R330-1, R330-2",BRT,4,0.319326
511246,3,4,0.128841,0.018411,0.000672,2e-06,187124.8535,685544.2794,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.319266
511009,3,6,0.0212,0.01999,0.000826,0.0,183523.0489,666448.6737,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.318642
511051,4,4,0.035751,0.017055,0.000967,0.0,176186.2229,641890.5415,"L2-N, L2-S, LRT-L1, LRT-L2",LRT,5,0.31851
521024,5,4,0.02011,0.020354,0.000629,1.9e-05,180938.8476,665688.0887,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.317951
512027,2,6,0.08314,0.019628,0.000758,0.0,178831.666,659366.011,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.317366
400252,3,6,0.108688,0.018941,0.000583,1e-06,193818.5898,663312.7944,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.316695
521043,3,6,0.015466,0.018347,0.000955,0.0,189874.8229,650356.5694,"East-N, East-S, M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, LRT, Metro",6,0.316236
521044,5,5,0.002735,0.018314,0.000785,1e-06,189324.6027,649491.7435,"East-N, East-S, M1-KS-LOD, M1-LOD-KS, Yelw-N","BRT, LRT, Metro",6,0.316132
515070,4,4,0.006266,0.018383,0.000944,0.0,190691.6795,652342.3207,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.315481
516008,5,4,0.012913,0.018934,0.000741,1e-06,177163.5897,655059.9453,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.314994
511252,3,4,0.08641,0.019639,0.000691,3e-06,183353.3675,675412.8741,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.314822
511221,4,4,0.035558,0.017583,0.000894,0.0,187336.4932,688166.413,"LRT121, LRT122, LRT141, LRT142","BRT, LRT",5,0.314418
1018,5,12,0.007197,0.011705,0.000691,0.056459,202088.2279,744931.5589,"R321-1, R321-2, R323-1, R323-2, R324-1, R324-2, R327-1, R327-2, R328-1, R328-2, R330-1, R330-2",BRT,4,0.314046
521039,6,3,0.014546,0.01849,0.000674,0.0,189572.624467,677573.6018,"East-S, M1-RA-RE, M1-RE-RA","LRT, Metro",6,0.313487
511273,6,2,0.039931,0.018819,0.000603,0.0,180046.5489,652653.9868,"LRT-L1, LRT-L2",LRT,5,0.312851
525203,3,5,0.014785,0.018686,0.000952,0.0,190201.8403,672447.42662,"East-N, East-S, M1-KS-LOD, M1-LOD-KS, Yelw-S","BRT, LRT, Metro",6,0.312662
521012,3,4,0.06961,0.01919,0.000765,0.0,180633.5545,655248.1841,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.312349
521009,6,2,0.04155,0.018802,0.000593,0.0,181421.2139,650901.7357,"M1-RA-RE, M1-RE-RA",Metro,6,0.31221
36095,5,4,0.023655,0.012059,0.001215,6e-05,196893.4485,743436.2916,"m0610a, m0620a, m0710a, m0720a",BRT,4,0.312209
521051,4,4,0.03136,0.019192,0.000765,0.0,181982.9704,654300.6641,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.312001
523022,3,4,0.06216,0.019475,0.000762,0.0,187064.7687,666964.0445,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.311395
525043,7,2,0.003136,0.018284,0.000629,2.1e-05,181777.0013,646257.0049,"BluRT1, BluRT2",BRT,4,0.311268
511016,4,6,0.011249,0.020007,0.000667,0.0,178897.706,663326.155,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.311184
512032,3,4,0.073146,0.019406,0.000726,0.0,178833.756,656965.026,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.311026
513014,4,6,0.01433,0.020176,0.000634,2e-06,179835.221,662548.522,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.310006
400423,3,4,0.111294,0.019389,0.000575,0.0,177656.139,658022.1443,"rail_11_1, rail_11_2, rail_20_1, rail_20_2",Suburban Rail,6,0.308898
523026,5,2,0.034054,0.019547,0.000656,0.0,181784.6362,674507.8526,"Me03-L, Me03-R",Metro,6,0.30736
400425,4,4,0.110883,0.017277,0.000593,1e-06,174699.7847,644355.9187,"rail_11_1, rail_11_2, rail_20_1, rail_20_2",Suburban Rail,6,0.307097
521055,3,4,0.069846,0.019396,0.000704,0.0,178869.1384,656916.6836,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.306802
521061,2,4,0.113129,0.020041,0.000632,0.0,179658.9033,661503.4147,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.306501
511222,3,4,0.087807,0.017716,0.000767,0.0,187784.4449,688133.1472,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.3062
400360,4,6,0.064385,0.017001,0.000672,5e-06,175803.5746,640970.4722,"rail_12_1, rail_12_2, rail_19_1, rail_19_2, rail_5_1, rail_5_2","Interurban Rail, Suburban Rail",7,0.306018
511262,3,4,0.04485,0.019559,0.000773,1e-06,182227.0367,674890.346,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.30592
512275,4,4,0.079068,0.013058,0.001022,0.0,162475.542,621269.7581,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.305662
36006,6,3,0.028703,0.011715,0.000885,0.049056,201723.7604,744847.2,"m0810a, m0910a, m0920a",BRT,4,0.305312
515086,4,4,0.009185,0.018328,0.000854,1e-06,188136.121,648376.8072,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.304906
521058,2,4,0.112223,0.01968,0.000641,0.0,178322.0544,659981.3459,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.303715
525573,3,4,0.044729,0.01941,0.000767,0.0,187133.9419,667131.9834,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.303618
36193,7,5,0.003344,0.011686,0.000932,5.3e-05,197519.1282,748468.4834,"m0110a, m0120a, m0620a, m0710a, m0720a",BRT,4,0.303611
521057,2,4,0.111778,0.019554,0.000651,0.0,177995.6579,659109.9107,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.303607
150620,5,2,0.005197,0.018826,0.000783,0.0,180311.7489,652543.0021,"BRT1-1, BRT1-2",BRT,4,0.303434
525060,5,2,0.022498,0.018526,0.000739,0.0,190065.5311,675928.5192,"LRT141, LRT142","BRT, LRT",5,0.302718
511173,3,4,0.03835,0.018285,0.000868,0.0,189226.937,679681.3185,"LRT-L1, LRT-L2, LRT151, LRT152",LRT,5,0.302539
512030,3,4,0.074635,0.019517,0.000641,0.0,178960.892,657889.754,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.302127
36110,5,8,0.005217,0.011319,0.001055,0.000314,205645.2956,745712.4591,"m0110a, m0120a, m0210a, m0220a, m0310a, m0320a, m0410a, m0820a",BRT,4,0.301644
512134,5,4,0.095814,0.01505,0.000638,1e-06,168462.8422,631444.6611,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.301038
50011,5,10,0.039378,0.012463,0.000739,1e-06,220646.7429,632240.9727,"rail_13_1, rail_13_2, rail_14_1, rail_14_2, rail_18_1, rail_18_2, rail_21_1, rail_21_2, rail_8_1, rail_8_2","HighSpeed Rail, Interurban Rail, Suburban Rail",8,0.300446
511172,3,4,0.038755,0.018377,0.000842,0.0,189281.3868,678834.9526,"LRT-L1, LRT-L2, LRT151, LRT152",LRT,5,0.300304
1030,5,4,0.223436,0.012208,0.000252,0.036387,196353.6089,744376.4439,"R322-1, R322-2, R324-1, R324-2",BRT,4,0.300112
511015,3,6,0.015691,0.020122,0.000687,0.0,179798.646,663787.322,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.300093
988338,3,6,0.087077,0.015344,0.000802,1.2e-05,200139.3994,699351.001,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.299504
400012,4,6,0.05951,0.016963,0.000638,2e-06,191951.2328,645680.8292,"rail_19_1, rail_19_2, rail_20_1, rail_20_2, rail_21_1, rail_21_2","Interurban Rail, Suburban Rail",7,0.299172
51136,4,8,0.024027,0.012061,0.001046,0.0,218940.3621,628862.974,"LRT31, LRT32, LRT41, LRT42, LRT71, LRT72, LRT81, LRT82",LRT,5,0.299169
521023,4,4,0.016627,0.02023,0.000629,5e-06,180792.9973,664532.1311,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.298521
525318,5,2,0.01394,0.01972,0.000641,2e-05,183123.6335,674514.3374,"Hz-KS1, Hz-KS2",BRT,4,0.298194
34006,4,6,0.099088,0.011169,0.000939,9.1e-05,207160.5454,745947.4669,"lrt01, lrt02, lrt03, lrt04, lrt07, lrt08",LRT,5,0.298048
525091,4,2,0.008071,0.019546,0.000805,0.0,181854.9543,658813.8844,"BluRT1, BluRT2",BRT,4,0.297883
523014,3,4,0.039582,0.019478,0.000732,0.0,187490.95,666222.221,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.29765
34014,5,6,0.094884,0.010611,0.000861,3e-06,212666.6291,747605.9202,"lrt01, lrt02, lrt03, lrt04, lrt05, lrt06",LRT,5,0.297578
400421,4,4,0.081534,0.019852,0.000417,1e-06,179034.6727,660513.5435,"rail_11_1, rail_11_2, rail_20_1, rail_20_2",Suburban Rail,6,0.29707
521006,5,2,0.025907,0.018236,0.000703,1.2e-05,181761.1167,646029.0156,"M1-RA-RE, M1-RE-RA",Metro,6,0.29681
36103,5,8,0.007313,0.011552,0.000976,0.003457,203926.758,744242.158,"m0110a, m0120a, m0210a, m0220a, m0310a, m0320a, m0410a, m0820a",BRT,4,0.296537
516022,5,4,0.006307,0.018731,0.000629,0.0,179775.0125,652712.8275,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.296038
36324,7,6,0.007767,0.011682,0.000687,0.028491,200806.2578,746340.085,"m0110a, m0120a, m0210a, m0620a, m0710a, m0920a",BRT,4,0.295538
512006,3,4,0.02702,0.020231,0.000699,1.3e-05,181900.5206,667878.6035,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.295305
512016,3,6,0.017337,0.020019,0.00065,0.0,179634.338,665920.3709,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.29513
513004,3,4,0.011239,0.020017,0.000769,0.0,179645.1614,665882.3048,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.294998
230777,4,4,0.041942,0.018549,0.000636,0.0,189700.5987,667054.8364,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.294311
51018,6,5,0.009851,0.012446,0.000903,0.0,220766.0895,632246.2303,"LRT11, LRT12, LRT31, LRT32, LRT9",LRT,5,0.29356
511251,2,4,0.086,0.019521,0.000665,0.0,183737.7837,676282.6117,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.293521
36341,5,10,0.000845,0.011574,0.000879,0.002339,200424.957,747115.495,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0910a, m0920a",BRT,4,0.293507
513011,3,6,0.004596,0.019972,0.000685,0.0,178844.544,663414.046,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.29339
