node,degree,n_lines,betweenness,closeness,pagerank,eigenvector,x,y,lines,modes,mode_score,hub_score
36261,3,4,0.010172,0.094117,0.000837,0.0,194084.9975,705508.0854,"brt051, brt052, brt061, brt062",BRT,4,0.255478
512043,2,2,0.005774,0.122362,0.000522,0.0,180317.261,670202.422,"Grn2-N, Grn2-S",LRT,5,0.255453
513030,2,2,0.009258,0.123185,0.000501,0.0,185642.258,663347.884,"Mgt1-E, Mgt1-W",LRT,5,0.255315
36263,3,4,0.008976,0.09353,0.000846,0.0,194363.2313,705545.3076,"brt051, brt052, brt061, brt062",BRT,4,0.255259
516003,2,2,0.001256,0.117841,0.000587,0.0,176286.0623,654561.8821,"ART1-1, ART1-2",LRT,5,0.255139
525561,4,2,0.003597,0.110057,0.000628,0.0,189763.2835,677617.2489,"Hz-KS1, Hz-KS2",BRT,4,0.255109
525208,2,2,0.026147,0.120205,0.000485,0.0,187766.5931,647838.8406,"East-N, East-S",LRT,5,0.25509
525575,2,4,0.023429,0.115558,0.00067,0.0,188091.4391,667442.7579,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.254902
511091,3,4,0.000378,0.088459,0.000705,0.0,166579.3327,634207.7964,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.254831
31656,2,6,0.001256,0.062273,0.000605,2e-05,227966.5882,758830.0668,"rail_1_1, rail_1_2, rail_5_1, rail_5_2, rail_6_1, rail_6_2","Interurban Rail, Suburban Rail",7,0.254753
512283,3,4,0.010022,0.072048,0.000872,0.0,158263.9702,617431.5775,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.254689
525248,3,2,0.002712,0.121918,0.000618,0.0,182634.2606,662908.7932,"Yelw-N, Yelw-S",BRT,4,0.254683
515021,3,2,1e-06,0.117595,0.000676,0.0,180670.2956,652473.551,"BRT1-1, BRT1-2",BRT,4,0.254479
36509,5,3,0.001006,0.079014,0.00045,0.089699,201823.9626,745179.1828,"m0120a, m0220a, m0720a",BRT,4,0.254473
512238,3,1,0.001898,0.106762,0.000626,0.0,175520.4891,642438.3487,Light-Blue_S,LRT,5,0.254404
512162,2,3,0.002903,0.103999,0.000691,0.0,178266.7856,643307.7301,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.25436
36010,5,3,0.010216,0.076973,0.000806,0.002145,202108.8463,744410.3541,"m0810a, m0910a, m0920a",BRT,4,0.254351
525076,3,2,0.005343,0.11939,0.000637,0.0,182179.8734,654286.9695,"BluRT1, BluRT2",BRT,4,0.254293
400530,2,2,0.001042,0.116069,0.000376,1e-06,184128.1264,667777.2308,"rail_20_1, rail_20_2",Suburban Rail,6,0.254058
511208,2,4,0.012614,0.098612,0.000674,0.0,186690.6573,692034.1755,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.254026
36273,3,4,0.006901,0.090705,0.000873,0.0,195730.2441,705952.354,"brt051, brt052, brt061, brt062",BRT,4,0.25394
511081,2,4,0.03646,0.096297,0.00063,0.0,171380.1295,639885.531,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.253846
512183,2,4,0.083544,0.082023,0.000662,0.0,163485.5812,622908.0642,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.253713
525580,3,4,0.020993,0.107137,0.000633,0.0,190955.2778,667142.6763,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.2536
525458,2,2,0.001256,0.116634,0.000587,0.0,175322.9441,655921.6532,"ART2-1, ART2-2",LRT,5,0.253594
511007,2,2,0.026752,0.120147,0.00047,0.0,186380.707,666685.164,"Red-N, Red-S",LRT,5,0.253559
51007,2,5,0.024826,0.081738,0.000785,0.0,222136.8319,635379.7362,"LRT10, LRT11, LRT12, LRT51, LRT52",LRT,5,0.253395
512122,4,2,0.004314,0.087075,0.000662,0.0,167182.3749,635490.1194,"RedN, RedS",LRT,5,0.253358
525081,3,2,0.003552,0.11845,0.000645,0.0,182634.9917,655668.3309,"BluRT1, BluRT2",BRT,4,0.253342
512078,2,4,0.085499,0.083136,0.000638,0.0,163951.3206,623831.4349,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.253219
512184,2,4,0.084522,0.082582,0.000647,0.0,163800.639,623334.1864,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.253164
51228,3,4,0.002488,0.085475,0.000719,0.0,221306.4251,631880.9309,"LRT11, LRT12, LRT31, LRT32",LRT,5,0.253143
51016,3,4,0.002488,0.085475,0.000719,0.0,221306.4251,631880.9309,"LRT11, LRT12, LRT31, LRT32",LRT,5,0.253143
34084,3,4,0.005834,0.081137,0.000757,0.00054,200114.3528,747604.6954,"lrt03, lrt04, lrt07, lrt08",LRT,5,0.252958
511207,2,4,0.011481,0.098189,0.000671,0.0,186740.4403,692282.2598,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.252773
511037,4,2,0.0,0.119399,0.000281,0.0,177182.782,655287.0318,"Red-N, Red2-N",LRT,5,0.25258
512045,2,2,0.01047,0.125822,0.00044,0.0,179554.856,658908.034,"Grn2-N, Grn2-S",LRT,5,0.25256
51167,3,4,0.007692,0.082624,0.00073,0.0,220477.3558,629534.1064,"LRT71, LRT72, LRT81, LRT82",LRT,5,0.252272
515019,3,2,0.002583,0.119904,0.00062,0.0,190061.7636,652533.2935,"BRT1-1, BRT1-2",BRT,4,0.252271
500222,3,4,0.039664,0.080727,0.000881,0.0,178977.3649,612406.3237,"BRT_Blue_E, BRT_Blue_W, BRT_Pink_E, BRT_Pink_W",BRT,4,0.252256
511119,2,4,0.002511,0.091836,0.000767,0.0,186832.3142,695416.5833,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.252183
36738,5,3,0.004641,0.074403,0.000841,1e-06,202909.7984,742403.9488,"m0810a, m0910a, m0920a",BRT,4,0.252139
36336,5,6,0.003233,0.080028,0.000608,0.005207,200629.6863,746949.7122,"m0110a, m0120a, m0210a, m0620a, m0710a, m0920a",BRT,4,0.252121
525313,3,2,0.005939,0.118212,0.000628,0.0,185405.0882,674996.0861,"Hz-KS1, Hz-KS2",BRT,4,0.252043
51051,3,4,0.002852,0.082623,0.000742,0.0,220477.3558,629534.1064,"LRT71, LRT72, LRT81, LRT82",LRT,5,0.25204
36965,5,4,0.006253,0.052399,0.001046,0.0,228365.0139,733305.1927,"brt031, brt032, brt041, brt042",BRT,4,0.251763
51009,2,5,0.02605,0.082587,0.000755,0.0,222277.6546,634749.4966,"LRT10, LRT11, LRT12, LRT51, LRT52",LRT,5,0.251677
511044,2,4,0.035553,0.094798,0.000629,0.0,170242.3765,639913.5946,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.251539
51130,2,6,0.010006,0.081483,0.000763,0.0,216008.0005,629693.7168,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.251443
511075,3,2,0.00118,0.105539,0.000566,0.0,178979.508,643841.9733,"L1-N, L1-S",LRT,5,0.251423
50111,3,6,0.026527,0.085171,0.000315,0.0,221262.9782,630561.3882,"rail_13_1, rail_13_2, rail_14_1, rail_14_2, rail_18_1, rail_18_2",Suburban Rail,6,0.251397
511094,3,2,0.000101,0.092576,0.000723,0.0,167535.6171,632316.369,"L1-N, L1-S",LRT,5,0.251375
515083,2,4,0.000122,0.115967,0.0007,0.0,188943.1265,648981.5983,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.251344
511069,3,4,0.003981,0.087832,0.000669,0.0,166812.613,634610.1862,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.251315
512195,3,2,0.005118,0.087828,0.000764,0.0,167728.4028,636276.5735,"RedN, RedS",LRT,5,0.251174
400570,2,2,0.004666,0.114189,0.000358,0.0,190837.4936,668754.399,"rail_20_1, rail_20_2",Suburban Rail,6,0.250844
525576,2,4,0.022237,0.113984,0.000653,0.0,188580.4386,667319.0221,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.250636
515802,2,4,0.001308,0.116517,0.000683,0.0,190221.62,651306.2396,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.250595
512241,2,1,0.001229,0.10685,0.000725,0.0,174987.1961,643596.6565,Light-Blue_S,LRT,5,0.250589
525089,2,2,0.002576,0.120824,0.000727,0.0,182292.5537,658231.8317,"BluRT1, BluRT2",BRT,4,0.250566
512067,2,2,0.005779,0.122678,0.000472,0.0,181805.6399,674075.699,"Grn2-N, Grn2-S",LRT,5,0.25054
511054,3,1,0.044878,0.108047,0.000447,0.0,174625.3417,644157.0414,L2-S,LRT,5,0.250289
51172,3,4,0.001457,0.08513,0.000699,0.0,221026.0576,631105.6182,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.250238
516043,4,2,0.008852,0.115399,0.000281,0.0,185118.3527,652872.6019,"ART1-1, ART2-1",LRT,5,0.250233
525200,3,2,0.002167,0.11775,0.000628,0.0,181490.36,650980.8364,"BluRT1, BluRT2",BRT,4,0.250214
525586,3,4,0.01372,0.094215,0.000777,0.0,195756.852,668397.89,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.250201
525581,3,4,0.019776,0.10442,0.000636,0.0,191952.6916,667239.0636,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.250161
511155,2,2,0.008388,0.105535,0.000664,0.0,192304.8551,678512.3099,"LRT141, LRT142","BRT, LRT",5,0.249889
511229,2,2,0.003764,0.103021,0.000707,0.0,186334.5722,686971.8512,"LRT141, LRT142","BRT, LRT",5,0.249863
511086,3,4,0.009652,0.08865,0.000629,0.0,167973.8066,636729.3125,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.249782
511109,3,2,0.009749,0.09406,0.00066,0.0,168036.0183,631577.2751,"L2-N, L2-S",LRT,5,0.249496
514033,3,2,0.00297,0.121633,0.000572,0.0,183649.094,670171.92,"Yelw-N, Yelw-S",BRT,4,0.249487
500031,3,4,0.011255,0.080151,0.000945,0.0,179296.6453,612239.281,"BRT_Blue_E, BRT_Blue_W, BRT_Pink_E, BRT_Pink_W",BRT,4,0.249402
515074,3,2,0.000632,0.114773,0.00066,0.0,185255.6308,652704.1096,"BRT2-1, BRT2-2",BRT,4,0.249343
511082,2,4,0.034648,0.093341,0.000628,0.0,170230.4202,638770.6716,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.249298
511125,2,4,0.010006,0.096601,0.000661,0.0,186980.7631,693177.9738,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.249208
525054,3,2,0.003379,0.116648,0.000628,0.0,181150.5313,648556.106,"BluRT1, BluRT2",BRT,4,0.24917
390513,4,2,0.02159,0.094963,0.000699,1.4e-05,196057.676,710189.065,"brt061, brt062",BRT,4,0.248988
511087,3,4,0.008749,0.08812,0.00063,0.0,167772.8988,636295.5702,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.248948
511265,2,2,0.003729,0.115113,0.000553,0.0,186420.3564,669938.717,"LRT-L1, LRT-L2",LRT,5,0.248844
515006,3,2,0.001266,0.113408,0.000669,0.0,185202.4174,650741.536,"BRT2-1, BRT2-2",BRT,4,0.248733
511090,3,4,0.003525,0.087303,0.000652,0.0,167022.4291,635073.3388,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.248608
525572,2,4,0.001256,0.116842,0.00066,0.0,186576.4978,667273.339,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.248515
512044,2,2,0.006665,0.123815,0.000437,0.0,180151.9268,669541.1182,"Grn2-N, Grn2-S",LRT,5,0.248497
525211,2,2,0.005793,0.108477,0.000623,0.0,183544.7125,643582.3557,"East-N, East-S",LRT,5,0.248491
512268,2,2,0.003639,0.10364,0.000686,0.0,175420.1138,640217.7429,"Turquoise_N, Turquoise_S",LRT,5,0.248324
511264,3,2,0.008394,0.100456,0.000576,0.0,190516.4147,687589.5741,"LRT-L1, LRT-L2",LRT,5,0.248284
525056,3,2,0.000711,0.116517,0.000628,0.0,181279.1757,649376.9131,"BluRT1, BluRT2",BRT,4,0.248167
525333,3,2,0.014381,0.111786,0.000644,0.0,193910.9119,663286.3733,"BBEld1, BBEld2",BRT,4,0.248159
515081,2,4,0.001006,0.116172,0.000665,0.0,190100.1045,650792.4588,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.24811
515014,3,2,0.000271,0.116038,0.000632,0.0,182898.9629,652303.9991,"BRT1-1, BRT1-2",BRT,4,0.247898
525514,3,2,0.009922,0.107044,0.000711,0.0,190956.4723,667121.7632,"BRT-1, BRT-2",BRT,4,0.24779
525582,3,4,0.018554,0.102426,0.000641,0.0,192621.0301,667616.4946,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.247752
511045,2,4,0.033747,0.09229,0.000628,0.0,170221.4927,637917.2766,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.247648
525317,2,2,0.00947,0.1244,0.000636,2e-06,183533.922,674583.6066,"Hz-KS1, Hz-KS2",BRT,4,0.247551
511088,3,4,0.005776,0.087555,0.000631,0.0,167489.6303,635868.6426,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.247443
525020,3,2,0.003256,0.108727,0.000707,0.0,182841.864,643480.8189,"BluRT1, BluRT2",BRT,4,0.24744
515013,3,2,0.00537,0.114618,0.000629,0.0,183796.9724,652018.9423,"BRT1-1, BRT1-2",BRT,4,0.24731
511120,2,4,0.003764,0.092603,0.000708,0.0,186577.2883,695042.878,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.247235
51020,2,5,0.001508,0.0866,0.000737,0.0,220115.1767,632591.4181,"LRT11, LRT12, LRT31, LRT32, LRT9",LRT,5,0.247196
511275,2,2,0.007238,0.109215,0.000598,0.0,178440.2456,647719.2078,"LRT-L1, LRT-L2",LRT,5,0.247158
511089,3,4,0.003522,0.087075,0.00064,0.0,167210.2023,635487.8335,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.247071
525319,2,2,0.001518,0.124372,0.000653,2e-06,182718.1555,674265.5121,"Hz-KS1, Hz-KS2",BRT,4,0.246847
525320,2,2,0.000479,0.12314,0.00067,0.0,182329.1095,674300.7938,"Hz-KS1, Hz-KS2",BRT,4,0.246832
511268,2,2,0.006465,0.122177,0.000442,0.0,185149.0609,663984.1206,"LRT-L1, LRT-L2",LRT,5,0.246832
36156,3,4,0.01125,0.073255,0.001002,0.0,204814.4885,741891.1676,"m0510a, m0520a, m0610a, m0620a",BRT,4,0.246757
511083,2,4,0.032851,0.091818,0.000628,0.0,169830.5264,637921.9408,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.246735
511124,2,4,0.008761,0.095713,0.000652,0.0,187026.6515,693660.3917,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.246731
511228,2,2,0.005016,0.103984,0.000663,0.0,186691.275,686695.7129,"LRT141, LRT142","BRT, LRT",5,0.24671
515038,2,4,0.000954,0.115925,0.000655,0.0,189673.983,650107.7694,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.24665
512230,3,1,0.011935,0.106287,0.000528,1e-06,175694.2805,641443.8397,Light-Blue_S,LRT,5,0.246381
282738,4,2,0.040938,0.077095,0.000608,0.0,160751.6997,620324.3423,"Orange_N, Orange_S",LRT,5,0.246309
525577,2,4,0.021223,0.111839,0.000641,0.0,189356.0543,667304.1806,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.246289
515075,3,2,0.0,0.115011,0.00063,0.0,183442.9602,652150.8151,"BRT1-1, BRT1-2",BRT,4,0.246253
515005,3,2,0.000828,0.112727,0.000649,0.0,185203.5523,650370.7196,"BRT2-1, BRT2-2",BRT,4,0.245658
511084,2,4,0.031959,0.091036,0.000628,0.0,169173.0703,637911.0024,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.245453
525585,3,4,0.01486,0.095472,0.000713,0.0,195201.8322,668528.7868,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.24535
36177,6,3,3.7e-05,0.080024,0.00059,2.2e-05,196664.7614,748021.7426,"m0110a, m0120a, m0710a",BRT,4,0.245322
51180,2,4,0.04759,0.086713,0.000632,0.0,219938.0602,633302.2345,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.245284
511197,2,2,0.017102,0.105728,0.000592,0.0,188362.1584,689188.0205,"LRT131, LRT132",LRT,5,0.245229
467208,3,6,0.000157,0.060108,0.000856,0.0,180536.9326,572700.3871,"4.2_LRT_BRS-Shoket, 4.2_LRT_Shoket-BRS, 4.4_Bee'rSheva-Rahat_Main, 4.4_Rahat-Bee'rSheva_Main, 4.5_Bee'rSheva-Rahat, 4.5_Rahat-Bee'rSheva",LRT,5,0.245223
511108,2,2,0.008458,0.093152,0.000766,0.0,167562.5072,631801.3372,"L2-N, L2-S",LRT,5,0.245021
512166,3,4,0.006274,0.070572,0.00081,0.0,157175.6518,616506.9097,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.245008
511123,2,4,0.007514,0.094808,0.000649,0.0,187088.1613,694159.7273,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.244922
511121,2,4,0.005016,0.093454,0.000673,0.0,186444.444,694567.139,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.24492
525316,2,2,0.008304,0.122943,0.000631,0.0,183943.9377,674576.7202,"Hz-KS1, Hz-KS2",BRT,4,0.244878
525233,2,2,0.001596,0.125244,0.000622,0.0,183005.3959,667469.7826,"Yelw-N, Yelw-S",BRT,4,0.244734
511122,2,4,0.006266,0.094176,0.000658,0.0,186762.9014,694304.4952,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.244607
34063,5,2,0.072452,0.070376,0.000447,0.0,214478.5089,747546.7572,"lrt05, lrt06",LRT,5,0.244585
511227,2,2,0.006266,0.10426,0.000635,0.0,186806.2811,686639.5071,"LRT141, LRT142","BRT, LRT",5,0.244497
511190,2,2,0.016016,0.103866,0.00061,0.0,189815.1193,687221.9586,"LRT151, LRT152",LRT,5,0.244355
511191,2,2,0.01695,0.104716,0.000595,0.0,189372.9735,687504.2185,"LRT151, LRT152",LRT,5,0.24414
511169,3,2,0.001304,0.108712,0.000459,0.0,189322.2617,678333.1823,"LRT151, LRT152",LRT,5,0.244105
511189,2,2,0.015109,0.103231,0.000618,0.0,189995.8071,687590.2236,"LRT151, LRT152",LRT,5,0.244094
36158,3,4,0.012492,0.073975,0.000965,4e-06,204397.845,742231.7909,"m0510a, m0520a, m0610a, m0620a",BRT,4,0.244075
511256,2,1,0.000273,0.120554,0.00028,0.0,181165.4739,674631.7671,Me03-R,Metro,6,0.243998
511198,2,2,0.015908,0.10391,0.000606,0.0,188414.4585,690056.4453,"LRT131, LRT132",LRT,5,0.243945
511196,2,2,0.018303,0.106414,0.000568,0.0,188396.6853,688870.7555,"LRT131, LRT132",LRT,5,0.243853
515073,3,2,0.00085,0.113329,0.000625,0.0,185261.883,649275.7955,"BRT2-1, BRT2-2",BRT,4,0.24381
511188,2,2,0.01421,0.102749,0.000622,0.0,190051.4764,687903.1771,"LRT151, LRT152",LRT,5,0.243703
36048,5,3,0.013149,0.083416,0.000628,0.000131,196621.7427,745390.3897,"m0620a, m0710a, m0720a",BRT,4,0.243654
525235,2,2,0.003698,0.124827,0.000611,0.0,182933.5777,669013.7681,"Yelw-N, Yelw-S",BRT,4,0.243618
515022,4,2,0.001175,0.11627,0.000453,0.0,179801.8133,652688.481,"BRT1-1, BRT1-2",BRT,4,0.243585
51181,2,4,0.046431,0.086169,0.000625,0.0,220331.3639,633362.7131,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.243448
525516,3,2,2.4e-05,0.110173,0.000661,0.0,189917.9864,666825.7971,"BRT-1, BRT-2",BRT,4,0.243425
525032,3,2,0.002507,0.111296,0.000641,1e-06,182369.9365,644705.2679,"BluRT1, BluRT2",BRT,4,0.243412
51195,3,4,0.003764,0.082887,0.000655,0.0,222517.175,633832.9355,"LRT41, LRT42, LRT71, LRT72",LRT,5,0.243412
525583,3,4,0.017323,0.098232,0.000654,0.0,194237.5219,668178.2643,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.243384
525337,2,2,0.005058,0.111199,0.000767,0.0,191275.3546,664711.8438,"BBEld1, BBEld2",BRT,4,0.243326
525584,3,4,0.016091,0.096835,0.000673,0.0,194611.4075,668648.3355,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.24321
511192,2,2,0.017938,0.105757,0.000569,0.0,188792.3022,687632.8786,"LRT151, LRT152",LRT,5,0.243013
500237,4,4,0.013435,0.076443,0.000789,0.0,177037.9574,615141.3485,"BRT_Blue_E, BRT_Blue_W, BRT_Pink_E, BRT_Pink_W",BRT,4,0.242963
511199,2,2,0.014722,0.103081,0.00061,0.0,188471.8019,690462.516,"LRT131, LRT132",LRT,5,0.242946
525030,3,2,0.001243,0.110208,0.000653,1e-06,182456.7945,644357.21,"BluRT1, BluRT2",BRT,4,0.242917
525245,2,2,0.000989,0.123741,0.000625,0.0,183365.255,665706.1814,"Yelw-N, Yelw-S",BRT,4,0.242893
36641,4,3,0.002512,0.07119,0.000932,0.0,205772.5396,740614.067,"m0510a, m0520a, m0620a",BRT,4,0.242886
511276,2,2,0.00673,0.107392,0.000581,0.0,177846.8205,645719.422,"LRT-L1, LRT-L2",LRT,5,0.242863
522017,2,1,0.0,0.109449,0.000402,0.0,191189.5004,668548.9086,Me02-W,Metro,6,0.242804
500046,3,4,0.018716,0.07859,0.000879,0.0,178068.3307,613792.7108,"BRT_Blue_E, BRT_Blue_W, BRT_Pink_E, BRT_Pink_W",BRT,4,0.242736
1030,5,4,0.060287,0.086024,0.000252,0.036387,196353.6089,744376.4439,"R322-1, R322-2, R324-1, R324-2",BRT,4,0.242709
511269,2,2,0.007227,0.118333,0.000447,0.0,183689.52,659067.6602,"LRT-L1, LRT-L2",LRT,5,0.242664
511226,2,2,0.007514,0.104975,0.000605,0.0,186988.8496,686913.2204,"LRT141, LRT142","BRT, LRT",5,0.242636
36230,2,4,0.018629,0.101531,0.000737,2e-06,191305.2664,705179.2716,"brt051, brt052, brt061, brt062",BRT,4,0.242535
36187,5,5,0.002444,0.08006,0.000546,0.010965,200563.9498,746780.7944,"m0120a, m0220a, m0610a, m0720a, m0910a",BRT,4,0.242505
31640,2,4,0.050648,0.06759,0.0006,0.000307,211890.9765,731823.0032,"rail_10_1, rail_10_2, rail_7_1, rail_7_2",Suburban Rail,6,0.242227
31597,2,6,5.2e-05,0.092876,0.000347,0.000189,193200.9984,719746.1943,"rail_10_1, rail_10_2, rail_11_1, rail_11_2, rail_12_1, rail_12_2",Suburban Rail,6,0.24221
512267,2,2,0.001256,0.101992,0.000653,0.0,174937.0562,639596.6151,"Turquoise_N, Turquoise_S",LRT,5,0.241965
511217,2,2,0.021831,0.104631,0.00056,0.0,186389.9757,689071.3197,"LRT121, LRT122",LRT,5,0.241788
513029,2,2,0.009288,0.123242,0.000373,0.0,185580.1938,662616.4412,"Mgt1-E, Mgt1-W",LRT,5,0.241715
525315,2,2,0.007252,0.120814,0.00063,0.0,184588.6286,674449.339,"Hz-KS1, Hz-KS2",BRT,4,0.241684
467202,3,6,0.001342,0.060657,0.000813,0.0,180756.0066,574064.8193,"4.2_LRT_BRS-Shoket, 4.2_LRT_Shoket-BRS, 4.4_Bee'rSheva-Rahat_Main, 4.4_Rahat-Bee'rSheva_Main, 4.5_Bee'rSheva-Rahat, 4.5_Rahat-Bee'rSheva",LRT,5,0.241684
511053,3,2,0.002348,0.107534,0.000447,0.0,175034.6407,644058.951,"L2-N, L2-S",LRT,5,0.241604
511071,3,2,0.000148,0.091927,0.000637,0.0,167123.2436,632559.0114,"L1-N, L1-S",LRT,5,0.241353
511200,2,2,0.013536,0.102177,0.000609,0.0,188617.5903,690893.3899,"LRT131, LRT132",LRT,5,0.241306
525205,2,2,0.00776,0.117134,0.000446,0.0,188446.6806,669378.4672,"East-N, East-S",LRT,5,0.241283
511219,2,2,0.023037,0.106291,0.000529,0.0,186635.6362,688327.7392,"LRT121, LRT122",LRT,5,0.241072
51160,2,4,0.033379,0.085875,0.000643,0.0,218592.9083,631622.2123,"LRT31, LRT32, LRT41, LRT42",LRT,5,0.240933
511067,3,2,0.001049,0.102335,0.000506,0.0,177129.9617,642177.6508,"L1-N, L1-S",LRT,5,0.240842
1007,4,6,0.001177,0.07205,0.000758,1e-06,208356.518,751836.2493,"R1002-1, R1002-2, R1003-1, R1003-2, R323-1, R323-2",BRT,4,0.240774
511215,2,2,0.020642,0.103711,0.000564,0.0,186466.547,689513.6037,"LRT121, LRT122",LRT,5,0.240693
51024,3,4,0.000501,0.081339,0.000657,0.0,220041.7877,628696.3477,"LRT31, LRT32, LRT71, LRT72",LRT,5,0.240584
525247,2,2,0.002167,0.121847,0.000622,0.0,182768.4829,663638.1781,"Yelw-N, Yelw-S",BRT,4,0.240559
525513,3,2,0.008703,0.104384,0.000678,0.0,191930.9602,667246.2421,"BRT-1, BRT-2",BRT,4,0.240541
36652,6,3,0.001034,0.071186,0.000648,0.0,208962.6191,751521.5619,"m0110a, m0120a, m0410a",BRT,4,0.240525
511195,2,2,0.019515,0.107348,0.000521,0.0,188435.17,688446.765,"LRT131, LRT132",LRT,5,0.240417
511225,2,2,0.008761,0.105716,0.000571,0.0,187095.5668,687232.6946,"LRT141, LRT142","BRT, LRT",5,0.240343
511153,2,2,0.007167,0.099379,0.000648,0.0,194199.7766,680813.9975,"LRT141, LRT142","BRT, LRT",5,0.239931
36598,4,2,0.005016,0.086012,0.000769,0.0,194726.2493,713821.073,"brt061, brt062",BRT,4,0.239886
525295,3,2,0.005068,0.108696,0.00063,0.0,191251.8767,677103.3084,"Hz-KS1, Hz-KS2",BRT,4,0.239775
511132,3,2,0.008415,0.097112,0.000536,0.0,190759.7702,692343.1419,"LRT141, LRT142","BRT, LRT",5,0.239705
525298,3,2,0.001532,0.109692,0.000628,0.0,189355.7964,677635.7056,"Hz-KS1, Hz-KS2",BRT,4,0.239702
511193,2,2,0.018995,0.106871,0.000522,0.0,188217.4341,687606.315,"LRT151, LRT152",LRT,5,0.239699
525314,2,2,0.006328,0.119564,0.000629,0.0,184890.5497,674807.403,"Hz-KS1, Hz-KS2",BRT,4,0.239644
150274,4,1,0.004784,0.116437,0.000453,0.0,179974.8108,652760.5982,BRT1-2,BRT,4,0.239637
511133,3,2,0.005335,0.092588,0.000597,0.0,193381.5963,692027.6401,"LRT141, LRT142","BRT, LRT",5,0.239481
34064,4,2,0.069248,0.070137,0.000544,0.0,214557.3893,747797.4819,"lrt05, lrt06",LRT,5,0.239436
34015,2,6,0.017238,0.070846,0.000757,0.0,213076.2707,746410.3431,"lrt01, lrt02, lrt03, lrt04, lrt05, lrt06",LRT,5,0.239389
511118,2,4,0.001256,0.090979,0.000661,0.0,187298.3815,695632.3385,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.239277
525236,2,2,0.002872,0.122705,0.000597,0.0,183252.5162,669778.6284,"Yelw-N, Yelw-S",BRT,4,0.239202
51107,2,4,0.00352,0.086104,0.00071,0.0,220806.8314,632730.2013,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.239037
511201,2,2,0.012351,0.101445,0.000599,0.0,188803.2816,691218.5788,"LRT131, LRT132",LRT,5,0.239007
525493,3,1,0.010155,0.106607,0.000682,0.0,182602.7611,641671.7262,RH-GY1,BRT,4,0.238969
511232,2,2,0.001256,0.099977,0.000649,0.0,185142.638,686683.7903,"LRT141, LRT142","BRT, LRT",5,0.238951
525017,3,2,0.001096,0.106462,0.00066,0.0,183059.3005,642616.6148,"BluRT1, BluRT2",BRT,4,0.238882
512270,3,2,0.003914,0.086986,0.000659,0.0,168253.0805,636500.776,"RedN, RedS",LRT,5,0.238521
